timestamp;packet_size
2021-10-14 03:40:52;3676
2021-10-14 01:33:23;2995
2021-10-14 10:12:58;507
2021-10-14 21:56:11;1220
2021-10-14 05:32:30;1198
2021-10-14 14:07:10;1674
2021-10-14 20:56:40;1077
2021-10-14 18:41:56;2565
2021-10-14 12:20:18;3415
2021-10-14 01:25:07;1474
2021-10-14 07:39:56;946
2021-10-14 09:49:02;2796
2021-10-14 19:35:04;343
2021-10-14 01:04:30;2629
2021-10-14 10:51:13;744
2021-10-14 19:29:41;2330
2021-10-14 00:37:09;534
2021-10-14 15:23:14;3176
2021-10-14 01:45:15;2433
2021-10-14 03:12:41;3623
2021-10-14 19:59:21;3751
2021-10-14 18:24:21;850
2021-10-14 20:20:08;2918
2021-10-14 14:35:01;353
2021-10-14 17:55:54;2765
2021-10-14 08:22:28;2552
2021-10-14 14:22:18;2943
2021-10-14 19:23:30;2827
2021-10-14 22:23:05;1581
2021-10-14 23:47:47;1062
2021-10-14 22:44:40;1444
2021-10-14 09:30:28;1073
2021-10-14 00:32:42;2782
2021-10-14 04:54:00;1532
2021-10-14 04:24:44;2514
2021-10-14 21:46:25;1540
2021-10-14 21:17:03;3215
2021-10-14 11:12:40;2219
2021-10-14 00:48:19;2593
2021-10-14 19:29:17;1699
2021-10-14 20:39:20;113
2021-10-14 09:12:19;1154
2021-10-14 14:49:18;151
2021-10-14 21:03:52;787
2021-10-14 06:10:24;1865
2021-10-14 04:18:20;2212
2021-10-14 04:44:46;1493
2021-10-14 13:01:59;594
2021-10-14 05:57:05;1719
2021-10-14 12:59:37;2987
2021-10-14 12:29:34;1388
2021-10-14 15:00:32;3858
2021-10-14 19:29:59;2812
2021-10-14 11:53:11;3820
2021-10-14 18:53:30;1441
2021-10-14 14:02:37;3382
2021-10-14 16:56:29;1011
2021-10-14 16:10:47;558
2021-10-14 01:24:01;1925
2021-10-14 21:05:25;2047
2021-10-14 18:44:16;1254
2021-10-14 17:29:13;1588
2021-10-14 18:33:13;373
2021-10-14 08:24:05;1789
2021-10-14 09:57:20;975
2021-10-14 15:32:27;329
2021-10-14 11:49:35;3089
2021-10-14 20:09:10;3676
2021-10-14 01:56:54;3036
2021-10-14 17:55:26;31
2021-10-14 16:03:41;3637
2021-10-14 04:59:07;1295
2021-10-14 04:51:50;4017
2021-10-14 01:07:59;1569
2021-10-14 09:23:02;1537
2021-10-14 17:51:13;2793
2021-10-14 09:49:21;1650
2021-10-14 00:07:35;353
2021-10-14 03:44:34;1320
2021-10-14 23:36:47;2321
2021-10-14 18:34:11;722
2021-10-14 06:38:11;3721
2021-10-14 14:15:21;949
2021-10-14 05:04:10;3440
2021-10-14 19:35:49;884
2021-10-14 17:13:29;2810
2021-10-14 11:09:30;3659
2021-10-14 17:40:15;2308
2021-10-14 05:12:11;2285
2021-10-14 22:26:34;1638
2021-10-14 20:30:42;673
2021-10-14 02:34:30;1170
2021-10-14 05:09:37;1962
2021-10-14 20:12:12;1738
2021-10-14 20:45:46;1470
2021-10-14 12:14:04;14
2021-10-14 12:20:05;2961
2021-10-14 02:59:24;1357
2021-10-14 13:26:26;1451
2021-10-14 10:41:08;738
2021-10-14 14:56:58;3607
2021-10-14 01:36:38;1951
2021-10-14 14:30:49;3156
2021-10-14 13:51:12;1191
2021-10-14 22:11:05;1869
2021-10-14 10:58:38;2305
2021-10-14 15:17:52;348
2021-10-14 10:47:41;2695
2021-10-14 12:51:49;1106
2021-10-14 18:11:05;547
2021-10-14 20:48:24;2634
2021-10-14 09:11:58;44
2021-10-14 02:22:38;2152
2021-10-14 18:30:33;109
2021-10-14 23:09:26;1180
2021-10-14 09:28:39;35
2021-10-14 09:04:54;1450
2021-10-14 02:34:16;2639
2021-10-14 06:00:20;2728
2021-10-14 02:10:15;1550
2021-10-14 04:23:47;149
2021-10-14 03:44:45;3827
2021-10-14 23:43:51;3983
2021-10-14 16:08:35;2220
2021-10-14 14:04:47;980
2021-10-14 05:20:18;894
2021-10-14 18:40:23;1089
2021-10-14 18:45:15;3719
2021-10-14 05:42:27;814
2021-10-14 15:53:07;2113
2021-10-14 21:29:50;71
2021-10-14 09:34:54;572
2021-10-14 19:35:42;177
2021-10-14 06:45:47;2609
2021-10-14 23:10:15;1472
2021-10-14 13:38:18;102
2021-10-14 11:04:51;2765
2021-10-14 21:53:21;2804
2021-10-14 08:21:22;90
2021-10-14 17:26:26;2039
2021-10-14 15:09:39;206
2021-10-14 16:44:52;1376
2021-10-14 17:53:07;282
2021-10-14 02:57:41;1839
2021-10-14 04:25:35;3944
2021-10-14 14:06:50;3972
2021-10-14 07:00:20;2473
2021-10-14 21:14:46;1871
2021-10-14 22:07:16;1206
2021-10-14 11:37:22;506
2021-10-14 14:20:59;3108
2021-10-14 20:33:45;2688
2021-10-14 11:12:54;4078
2021-10-14 01:02:04;1680
2021-10-14 07:40:20;2396
2021-10-14 21:26:26;1893
2021-10-14 07:43:47;3548
2021-10-14 12:59:53;2140
2021-10-14 08:24:12;2437
2021-10-14 00:48:35;2750
2021-10-14 19:47:58;869
2021-10-14 07:50:26;658
2021-10-14 14:58:59;1545
2021-10-14 02:49:12;840
2021-10-14 04:44:18;276
2021-10-14 16:53:33;2787
2021-10-14 05:33:52;345
2021-10-14 21:42:59;68
2021-10-14 03:09:39;3351
2021-10-14 09:16:36;2864
2021-10-14 15:18:02;3425
2021-10-14 06:24:54;2490
2021-10-14 09:17:11;3106
2021-10-14 02:39:21;519
2021-10-14 16:10:52;1661
2021-10-14 04:58:24;116
2021-10-14 11:31:30;756
2021-10-14 06:43:28;3804
2021-10-14 11:17:03;1001
2021-10-14 05:06:13;2993
2021-10-14 09:23:28;2113
2021-10-14 10:57:39;2213
2021-10-14 18:48:02;1496
2021-10-14 20:00:36;2341
2021-10-14 21:33:48;1436
2021-10-14 19:38:35;3724
2021-10-14 08:32:51;241
2021-10-14 05:48:55;1370
2021-10-14 09:09:35;3449
2021-10-14 04:32:20;3942
2021-10-14 05:50:42;298
2021-10-14 20:00:23;1844
2021-10-14 20:36:16;3154
2021-10-14 11:58:13;859
2021-10-14 22:09:53;1746
2021-10-14 15:17:29;391
2021-10-14 12:41:09;1221
2021-10-14 02:17:22;2547
2021-10-14 06:41:25;697
2021-10-14 23:21:39;185
2021-10-14 00:37:45;3134
2021-10-14 08:09:55;471
2021-10-14 04:19:49;446
2021-10-14 02:38:57;3025
2021-10-14 05:29:38;1333
2021-10-14 13:02:48;1523
2021-10-14 17:55:08;1128
2021-10-14 07:13:28;84
2021-10-14 14:11:26;1507
2021-10-14 20:53:12;3914
2021-10-14 14:11:04;2483
2021-10-14 06:52:49;2637
2021-10-14 14:08:07;875
2021-10-14 00:31:41;3915
2021-10-14 07:42:23;3998
2021-10-14 20:17:09;1203
2021-10-14 10:39:34;3421
2021-10-14 08:54:53;3599
2021-10-14 06:17:11;2458
2021-10-14 06:16:44;3168
2021-10-14 17:19:31;2683
2021-10-14 17:40:15;2495
2021-10-14 19:20:43;1428
2021-10-14 22:17:18;3793
2021-10-14 11:43:09;125
2021-10-14 13:24:52;2920
2021-10-14 11:05:38;2972
2021-10-14 14:00:15;2049
2021-10-14 17:06:37;1400
2021-10-14 11:58:26;704
2021-10-14 08:14:33;4039
2021-10-14 02:51:04;1661
2021-10-14 09:07:41;947
2021-10-14 06:57:41;2801
2021-10-14 22:22:07;161
2021-10-14 19:25:23;730
2021-10-14 06:32:06;3019
2021-10-14 20:16:00;2846
2021-10-14 02:33:14;3465
2021-10-14 19:57:57;2480
2021-10-14 18:45:57;1182
2021-10-14 07:16:05;2378
2021-10-14 20:48:47;3631
2021-10-14 06:16:18;2433
2021-10-14 07:49:20;1106
2021-10-14 08:38:24;1362
2021-10-14 13:15:09;1560
2021-10-14 01:39:22;3283
2021-10-14 18:16:58;996
2021-10-14 13:43:55;758
2021-10-14 20:05:44;2831
2021-10-14 15:01:05;1496
2021-10-14 20:07:30;1550
2021-10-14 06:24:56;2178
2021-10-14 23:11:51;1607
2021-10-14 12:45:47;2775
2021-10-14 22:38:22;2803
2021-10-14 04:37:52;1868
2021-10-14 00:30:11;3591
2021-10-14 07:32:35;1844
2021-10-14 15:19:43;283
2021-10-14 03:24:14;1532
2021-10-14 13:09:10;3863
2021-10-14 17:59:52;2915
2021-10-14 07:02:32;1867
2021-10-14 17:43:43;4015
2021-10-14 14:25:30;224
2021-10-14 10:06:26;875
2021-10-14 22:54:57;2060
2021-10-14 02:32:18;831
2021-10-14 20:19:31;2379
2021-10-14 03:34:19;37
2021-10-14 12:58:20;3441
2021-10-14 04:14:33;2475
2021-10-14 17:18:55;3673
2021-10-14 01:14:02;3429
2021-10-14 16:57:18;3237
2021-10-14 11:17:09;2848
2021-10-14 10:50:48;3731
2021-10-14 20:06:57;3378
2021-10-14 14:36:12;1694
2021-10-14 02:20:49;3337
2021-10-14 13:06:09;1848
2021-10-14 11:13:02;248
2021-10-14 09:51:43;2623
2021-10-14 19:48:11;3308
2021-10-14 05:14:31;763
2021-10-14 04:01:14;95
2021-10-14 07:39:02;1881
2021-10-14 21:21:19;3499
2021-10-14 10:35:58;510
2021-10-14 22:03:08;2148
2021-10-14 22:34:21;3263
2021-10-14 00:59:20;2413
2021-10-14 13:06:50;3634
2021-10-14 00:30:27;279
2021-10-14 13:39:24;1756
2021-10-14 05:40:49;3881
2021-10-14 22:58:37;3722
2021-10-14 15:35:09;836
2021-10-14 06:29:44;1664
2021-10-14 17:06:27;1255
2021-10-14 10:05:07;792
2021-10-14 00:32:56;2324
2021-10-14 00:37:44;2555
2021-10-14 14:58:04;1432
2021-10-14 22:46:56;1576
2021-10-14 13:00:20;1425
2021-10-14 19:38:29;2472
2021-10-14 01:26:33;349
2021-10-14 19:58:41;2519
2021-10-14 15:04:50;555
2021-10-14 00:58:22;140
2021-10-14 20:19:34;3707
2021-10-14 17:33:54;368
2021-10-14 03:14:49;2590
2021-10-14 14:03:10;4030
2021-10-14 06:34:56;5
2021-10-14 06:52:35;863
2021-10-14 00:13:19;3047
2021-10-14 22:52:04;3686
2021-10-14 14:13:57;2803
2021-10-14 20:07:20;3818
2021-10-14 16:16:30;2035
2021-10-14 07:37:11;890
2021-10-14 06:47:59;769
2021-10-14 23:56:42;115
2021-10-14 04:13:22;1197
2021-10-14 08:27:17;1146
2021-10-14 20:48:25;1931
2021-10-14 21:46:48;2238
2021-10-14 15:57:09;1857
2021-10-14 08:43:19;1311
2021-10-14 06:18:21;108
2021-10-14 17:30:25;578
2021-10-14 23:44:04;3005
2021-10-14 02:40:50;359
2021-10-14 21:16:49;3509
2021-10-14 20:25:18;3024
2021-10-14 21:39:50;3347
2021-10-14 15:44:38;2437
2021-10-14 20:15:46;1810
2021-10-14 20:26:28;1204
2021-10-14 13:18:18;947
2021-10-14 10:41:00;1582
2021-10-14 05:29:01;3106
2021-10-14 13:15:21;312
2021-10-14 22:39:11;693
2021-10-14 10:42:53;3046
2021-10-14 20:05:31;1442
2021-10-14 09:24:04;202
2021-10-14 04:06:09;1009
2021-10-14 20:26:39;684
2021-10-14 20:39:15;1928
2021-10-14 20:11:03;2181
2021-10-14 13:48:40;101
2021-10-14 16:25:42;2553
2021-10-14 21:05:08;964
2021-10-14 05:24:35;654
2021-10-14 00:37:02;2918
2021-10-14 18:13:26;721
2021-10-14 23:20:59;1528
2021-10-14 02:47:42;373
2021-10-14 03:15:06;351
2021-10-14 19:04:30;2130
2021-10-14 17:00:27;1673
2021-10-14 20:49:27;852
2021-10-14 09:59:50;1542
2021-10-14 10:15:51;2450
2021-10-14 01:59:47;3830
2021-10-14 06:00:36;957
2021-10-14 03:17:16;2711
2021-10-14 11:13:20;25
2021-10-14 21:27:22;1488
2021-10-14 11:25:40;1191
2021-10-14 21:30:10;2504
2021-10-14 03:14:42;3680
2021-10-14 11:06:17;2472
2021-10-14 06:36:35;1335
2021-10-14 16:02:35;3346
2021-10-14 17:29:32;3988
2021-10-14 07:48:58;1805
2021-10-14 10:38:43;1658
2021-10-14 01:57:45;318
2021-10-14 01:26:06;2156
2021-10-14 17:06:24;1361
2021-10-14 22:46:09;3955
2021-10-14 02:38:52;2071
2021-10-14 07:32:37;3163
2021-10-14 22:26:45;3654
2021-10-14 18:00:12;1431
2021-10-14 17:24:00;1018
2021-10-14 13:06:20;423
2021-10-14 04:07:33;943
2021-10-14 14:05:13;2610
2021-10-14 01:40:16;2856
2021-10-14 18:02:28;1894
2021-10-14 19:45:57;142
2021-10-14 07:00:13;3446
2021-10-14 19:26:34;3586
2021-10-14 22:10:35;533
2021-10-14 21:32:19;1325
2021-10-14 23:41:29;2614
2021-10-14 03:45:59;2465
2021-10-14 18:32:55;71
2021-10-14 08:05:26;2254
2021-10-14 13:09:50;2180
2021-10-14 20:57:25;95
2021-10-14 04:07:29;2093
2021-10-14 22:46:43;2889
2021-10-14 11:34:29;79
2021-10-14 02:31:47;779
2021-10-14 06:28:19;651
2021-10-14 02:18:34;358
2021-10-14 19:33:48;1153
2021-10-14 04:03:45;2996
2021-10-14 10:46:05;1158
2021-10-14 15:58:13;1208
2021-10-14 05:14:14;320
2021-10-14 18:22:30;2606
2021-10-14 04:29:10;1031
2021-10-14 06:18:34;2974
2021-10-14 11:24:16;2090
2021-10-14 17:28:26;3732
2021-10-14 01:59:45;809
2021-10-14 13:23:30;610
2021-10-14 21:55:11;3912
2021-10-14 22:58:59;51
2021-10-14 02:06:56;1447
2021-10-14 10:03:09;2387
2021-10-14 10:41:22;3105
2021-10-14 19:44:45;1775
2021-10-14 12:02:02;2982
2021-10-14 04:43:11;95
2021-10-14 02:42:02;3205
2021-10-14 14:17:25;3461
2021-10-14 07:07:07;3116
2021-10-14 20:50:15;3578
2021-10-14 07:28:33;3714
2021-10-14 06:13:18;2167
2021-10-14 05:32:19;3944
2021-10-14 01:35:20;2915
2021-10-14 12:19:34;1897
2021-10-14 04:00:41;3369
2021-10-14 21:17:02;754
2021-10-14 02:19:24;2838
2021-10-14 21:35:48;3158
2021-10-14 17:25:42;227
2021-10-14 05:31:48;3102
2021-10-14 13:38:16;3222
2021-10-14 13:54:24;2175
2021-10-14 08:10:19;1318
2021-10-14 23:26:49;3918
2021-10-14 10:36:41;409
2021-10-14 00:37:58;3405
2021-10-14 17:15:48;537
2021-10-14 12:30:23;2166
2021-10-14 15:40:13;3414
2021-10-14 08:37:30;1440
2021-10-14 17:27:32;3912
2021-10-14 10:12:20;175
2021-10-14 22:08:03;975
2021-10-14 09:27:51;37
2021-10-14 01:31:57;4090
2021-10-14 11:09:41;1149
2021-10-14 13:45:09;1426
2021-10-14 11:38:37;133
2021-10-14 13:44:43;244
2021-10-14 23:15:56;264
2021-10-14 23:35:38;3483
2021-10-14 21:11:36;3909
2021-10-14 20:43:41;151
2021-10-14 03:20:27;119
2021-10-14 22:22:23;1609
2021-10-14 14:49:27;3590
2021-10-14 04:37:08;2709
2021-10-14 19:07:49;339
2021-10-14 11:23:50;1050
2021-10-14 22:09:32;987
2021-10-14 02:47:51;2286
2021-10-14 05:57:54;2299
2021-10-14 18:50:39;276
2021-10-14 01:23:35;817
2021-10-14 07:32:30;345
2021-10-14 09:01:38;567
2021-10-14 00:39:16;1081
2021-10-14 02:18:57;993
2021-10-14 17:26:07;802
2021-10-14 04:25:31;933
2021-10-14 17:33:29;2749
2021-10-14 02:17:15;1036
2021-10-14 22:05:16;870
2021-10-14 22:47:29;469
2021-10-14 22:05:13;3368
2021-10-14 02:33:51;2515
2021-10-14 13:26:56;1832
2021-10-14 17:26:52;227
2021-10-14 14:07:37;1882
2021-10-14 09:30:24;33
2021-10-14 03:52:43;3928
2021-10-14 09:36:08;603
2021-10-14 02:02:28;4059
2021-10-14 19:29:54;1190
2021-10-14 11:23:31;751
2021-10-14 09:50:50;3355
2021-10-14 02:20:29;4033
2021-10-14 23:04:47;3205
2021-10-14 17:34:30;3817
2021-10-14 21:13:01;3211
2021-10-14 11:47:02;669
2021-10-14 09:12:44;2209
2021-10-14 03:27:54;975
2021-10-14 05:41:05;2225
2021-10-14 00:33:48;13
2021-10-14 13:38:27;836
2021-10-14 05:47:16;303
2021-10-14 23:43:24;3125
2021-10-14 10:57:53;1865
2021-10-14 05:08:19;2632
2021-10-14 16:18:20;2350
2021-10-14 14:51:32;1309
2021-10-14 09:01:17;2378
2021-10-14 03:04:31;597
2021-10-14 17:08:25;3743
2021-10-14 11:25:02;397
2021-10-14 06:53:19;3539
2021-10-14 22:07:05;3782
2021-10-14 07:06:16;62
2021-10-14 19:16:53;3316
2021-10-14 07:35:56;1251
2021-10-14 02:38:09;1125
2021-10-14 09:36:07;623
2021-10-14 13:09:24;1280
2021-10-14 03:22:12;1539
2021-10-14 12:02:00;3124
2021-10-14 13:14:02;3085
2021-10-14 14:43:50;3194
2021-10-14 17:16:15;1968
2021-10-14 08:19:25;2105
2021-10-14 23:34:59;1463
2021-10-14 15:11:09;3497
2021-10-14 05:01:04;1391
2021-10-14 09:11:29;93
2021-10-14 23:41:39;92
2021-10-14 09:36:58;3276
2021-10-14 00:19:20;2571
2021-10-14 22:21:08;2359
2021-10-14 14:50:20;2830
2021-10-14 21:31:30;729
2021-10-14 09:17:19;3578
2021-10-14 00:16:38;440
2021-10-14 22:25:06;3652
2021-10-14 00:23:57;2894
2021-10-14 07:27:47;1105
2021-10-14 00:31:47;1431
2021-10-14 04:06:12;212
2021-10-14 22:21:46;1689
2021-10-14 02:14:12;2630
2021-10-14 07:15:47;2814
2021-10-14 07:34:34;2455
2021-10-14 03:24:43;221
2021-10-14 09:12:04;919
2021-10-14 08:43:43;2392
2021-10-14 06:28:22;2972
2021-10-14 18:35:54;3476
2021-10-14 03:31:21;2263
2021-10-14 17:50:58;3766
2021-10-14 11:53:26;981
2021-10-14 11:45:27;2364
2021-10-14 12:58:21;3961
2021-10-14 11:13:04;3633
2021-10-14 19:11:31;314
2021-10-14 23:10:13;3610
2021-10-14 07:40:03;1258
2021-10-14 21:35:43;2738
2021-10-14 05:02:49;3117
2021-10-14 05:08:51;3087
2021-10-14 11:25:13;2589
2021-10-14 00:50:19;3355
2021-10-14 15:31:02;3695
2021-10-14 02:51:27;1770
2021-10-14 10:16:00;1591
2021-10-14 19:16:38;1563
2021-10-14 08:15:04;1435
2021-10-14 01:12:18;1121
2021-10-14 19:14:50;2958
2021-10-14 20:25:33;575
2021-10-14 19:52:15;2320
2021-10-14 00:46:17;1005
2021-10-14 15:32:29;2766
2021-10-14 11:11:45;2544
2021-10-14 13:04:42;1425
2021-10-14 06:17:53;2914
2021-10-14 01:57:06;106
2021-10-14 06:54:50;390
2021-10-14 15:49:59;2037
2021-10-14 01:18:02;4032
2021-10-14 15:17:25;1740
2021-10-14 02:13:49;2542
2021-10-14 06:54:10;2395
2021-10-14 18:12:25;250
2021-10-14 00:34:33;913
2021-10-14 04:40:26;2757
2021-10-14 10:55:58;1370
2021-10-14 20:21:10;1997
2021-10-14 17:19:54;252
2021-10-14 05:30:22;1162
2021-10-14 20:07:45;2295
2021-10-14 17:43:59;2501
2021-10-14 12:49:30;918
2021-10-14 00:50:12;2564
2021-10-14 03:02:32;1447
2021-10-14 19:42:28;1995
2021-10-14 04:51:48;3794
2021-10-14 18:59:13;204
2021-10-14 00:14:20;2963
2021-10-14 18:08:27;3425
2021-10-14 13:34:45;52
2021-10-14 02:54:49;798
2021-10-14 20:04:09;548
2021-10-14 09:08:33;1585
2021-10-14 04:52:58;668
2021-10-14 08:28:05;1719
2021-10-14 19:28:28;1977
2021-10-14 23:35:59;2177
2021-10-14 13:02:40;3134
2021-10-14 21:12:06;1963
2021-10-14 01:12:44;618
2021-10-14 06:54:27;3473
2021-10-14 22:10:10;3032
2021-10-14 14:33:29;95
2021-10-14 17:25:05;2399
2021-10-14 05:01:33;279
2021-10-14 23:41:04;1929
2021-10-14 06:52:07;551
2021-10-14 04:19:38;645
2021-10-14 18:07:41;1502
2021-10-14 07:03:08;3331
2021-10-14 06:04:13;794
2021-10-14 06:06:54;1786
2021-10-14 07:24:38;572
2021-10-14 12:07:24;1516
2021-10-14 15:04:13;486
2021-10-14 15:21:33;3052
2021-10-14 04:12:11;2190
2021-10-14 18:01:14;2745
2021-10-14 20:16:58;2271
2021-10-14 00:42:08;1834
2021-10-14 00:57:43;531
2021-10-14 03:31:31;2328
2021-10-14 23:48:00;2586
2021-10-14 23:09:07;1322
2021-10-14 03:23:26;3442
2021-10-14 07:51:52;3607
2021-10-14 13:35:35;2672
2021-10-14 15:31:03;3782
2021-10-14 19:32:10;917
2021-10-14 05:51:27;40
2021-10-14 16:17:10;1375
2021-10-14 08:33:04;3559
2021-10-14 11:00:38;2180
2021-10-14 04:27:42;3203
2021-10-14 07:33:43;2568
2021-10-14 02:29:37;3158
2021-10-14 04:35:34;1992
2021-10-14 19:24:36;2682
2021-10-14 20:01:06;3930
2021-10-14 07:39:17;1462
2021-10-14 07:34:57;1755
2021-10-14 18:01:52;2522
2021-10-14 08:16:21;561
2021-10-14 18:55:38;2390
2021-10-14 04:51:56;306
2021-10-14 23:25:14;2430
2021-10-14 09:35:31;1417
2021-10-14 02:25:22;5
2021-10-14 01:22:07;3085
2021-10-14 20:57:48;3523
2021-10-14 07:27:21;1480
2021-10-14 17:00:50;3480
2021-10-14 10:34:42;3200
2021-10-14 11:59:13;3008
2021-10-14 08:50:09;2188
2021-10-14 07:44:33;3215
2021-10-14 19:47:57;3045
2021-10-14 17:42:33;468
2021-10-14 21:02:23;812
2021-10-14 18:49:24;1532
2021-10-14 14:30:48;1901
2021-10-14 19:01:45;904
2021-10-14 10:12:05;2219
2021-10-14 21:13:16;2771
2021-10-14 13:09:38;4053
2021-10-14 23:59:03;61
2021-10-14 23:33:39;611
2021-10-14 15:11:42;2524
2021-10-14 03:28:27;213
2021-10-14 00:05:55;3873
2021-10-14 14:14:20;452
2021-10-14 10:59:17;3168
2021-10-14 03:34:19;2242
2021-10-14 18:57:34;1107
2021-10-14 12:05:31;3974
2021-10-14 16:09:22;1939
2021-10-14 11:42:30;863
2021-10-14 21:17:25;3571
2021-10-14 11:03:22;2808
2021-10-14 12:13:46;964
2021-10-14 13:50:36;511
2021-10-14 08:36:50;38
2021-10-14 01:21:18;578
2021-10-14 13:41:30;27
2021-10-14 00:45:50;3256
2021-10-14 18:42:06;934
2021-10-14 12:39:16;2728
2021-10-14 21:10:12;3115
2021-10-14 16:59:07;3034
2021-10-14 03:35:39;1165
2021-10-14 18:12:51;3278
2021-10-14 06:38:46;501
2021-10-14 15:45:48;2506
2021-10-14 12:44:30;2944
2021-10-14 06:07:42;244
2021-10-14 21:13:39;3533
2021-10-14 03:14:16;2284
2021-10-14 00:27:19;2669
2021-10-14 03:03:11;1937
2021-10-14 14:22:37;2211
2021-10-14 19:55:07;2643
2021-10-14 08:46:30;2528
2021-10-14 22:34:34;2858
2021-10-14 20:41:19;456
2021-10-14 02:16:14;2768
2021-10-14 06:44:11;2930
2021-10-14 19:09:13;3581
2021-10-14 13:00:06;3979
2021-10-14 01:36:44;2765
2021-10-14 08:39:41;1270
2021-10-14 00:22:54;430
2021-10-14 15:22:44;3314
2021-10-14 09:49:37;3692
2021-10-14 20:12:10;3338
2021-10-14 09:22:25;303
2021-10-14 04:31:56;1691
2021-10-14 00:40:31;3986
2021-10-14 06:07:55;3477
2021-10-14 15:03:44;2626
2021-10-14 12:11:44;3870
2021-10-14 11:53:45;3586
2021-10-14 09:35:53;509
2021-10-14 10:17:31;3269
2021-10-14 15:22:33;2090
2021-10-14 18:14:32;1861
2021-10-14 06:27:32;4023
2021-10-14 18:38:49;3315
2021-10-14 02:53:28;2938
2021-10-14 15:00:01;3954
2021-10-14 19:13:01;3453
2021-10-14 19:29:30;3871
2021-10-14 20:17:48;1947
2021-10-14 02:19:30;2604
2021-10-14 10:47:36;3245
2021-10-14 14:29:22;655
2021-10-14 11:53:21;919
2021-10-14 08:57:55;2428
2021-10-14 14:57:21;2052
2021-10-14 02:35:22;1915
2021-10-14 05:24:28;3795
2021-10-14 03:18:34;2442
2021-10-14 23:19:29;1221
2021-10-14 12:20:28;731
2021-10-14 12:05:21;1864
2021-10-14 19:55:52;553
2021-10-14 22:49:42;2903
2021-10-14 10:02:57;3507
2021-10-14 10:36:21;3752
2021-10-14 13:57:24;2446
2021-10-14 11:43:51;1902
2021-10-14 17:07:37;2943
2021-10-14 03:11:23;2519
2021-10-14 13:11:42;840
2021-10-14 13:05:51;427
2021-10-14 14:03:03;582
2021-10-14 05:15:09;1033
2021-10-14 18:03:36;1308
2021-10-14 08:02:23;3832
2021-10-14 06:36:27;3338
2021-10-14 14:20:23;3185
2021-10-14 13:14:55;3509
2021-10-14 14:25:17;799
2021-10-14 19:17:28;2300
2021-10-14 16:08:02;1
2021-10-14 01:11:40;819
2021-10-14 21:26:26;328
2021-10-14 17:56:25;1759
2021-10-14 22:18:56;168
2021-10-14 04:46:57;2345
2021-10-14 07:43:40;1211
2021-10-14 11:41:30;337
2021-10-14 05:09:43;1776
2021-10-14 21:14:43;2268
2021-10-14 06:34:08;1235
2021-10-14 00:52:13;3602
2021-10-14 15:42:12;512
2021-10-14 17:58:21;2021
2021-10-14 02:57:01;2006
2021-10-14 15:47:17;3066
2021-10-14 14:17:30;3692
2021-10-14 18:53:26;3598
2021-10-14 22:11:32;3609
2021-10-14 08:51:42;1269
2021-10-14 07:45:18;4004
2021-10-14 13:28:13;1487
2021-10-14 16:42:54;662
2021-10-14 09:13:11;4076
2021-10-14 13:01:40;1640
2021-10-14 00:59:07;4046
2021-10-14 11:07:33;2927
2021-10-14 17:35:09;3180
2021-10-14 03:37:54;3012
2021-10-14 02:22:21;740
2021-10-14 10:57:58;3201
2021-10-14 13:10:34;2352
2021-10-14 20:35:21;2064
2021-10-14 12:40:50;1192
2021-10-14 22:53:40;1515
2021-10-14 07:43:26;4074
2021-10-14 16:20:49;3762
2021-10-14 06:46:42;1541
2021-10-14 06:47:20;3724
2021-10-14 05:35:08;3753
2021-10-14 14:10:14;2905
2021-10-14 21:27:38;1175
2021-10-14 03:09:47;3655
2021-10-14 18:18:36;1221
2021-10-14 03:32:15;2171
2021-10-14 10:09:09;660
2021-10-14 00:57:38;3439
2021-10-14 02:58:24;1351
2021-10-14 21:23:21;2927
2021-10-14 13:16:49;3233
2021-10-14 05:27:43;2201
2021-10-14 11:07:27;3990
2021-10-14 17:32:23;3703
2021-10-14 00:45:19;1610
2021-10-14 23:48:37;2090
2021-10-14 21:13:24;3340
2021-10-14 16:13:18;3896
2021-10-14 15:05:05;2668
2021-10-14 01:48:26;3686
2021-10-14 04:38:30;269
2021-10-14 21:15:11;636
2021-10-14 14:27:05;2770
2021-10-14 18:46:17;3947
2021-10-14 09:09:17;854
2021-10-14 12:15:20;1686
2021-10-14 05:50:20;2865
2021-10-14 02:05:40;1462
2021-10-14 06:06:17;3957
2021-10-14 02:46:03;3813
2021-10-14 19:01:01;1281
2021-10-14 20:08:52;2662
2021-10-14 23:18:11;218
2021-10-14 19:05:43;3661
2021-10-14 00:39:50;106
2021-10-14 06:22:01;886
2021-10-14 15:31:21;3851
2021-10-14 09:27:48;3643
2021-10-14 19:00:39;99
2021-10-14 07:38:30;3569
2021-10-14 15:32:34;333
2021-10-14 17:33:07;695
2021-10-14 23:56:33;596
2021-10-14 18:11:54;2172
2021-10-14 20:18:49;829
2021-10-14 21:36:12;353
2021-10-14 11:06:20;797
2021-10-14 03:38:54;2536
2021-10-14 02:38:36;3416
2021-10-14 10:28:22;1483
2021-10-14 09:36:20;4000
2021-10-14 09:53:11;3882
2021-10-14 04:09:46;2313
2021-10-14 01:02:28;2351
2021-10-14 04:16:01;2358
2021-10-14 10:34:38;3554
2021-10-14 04:03:35;3519
2021-10-14 23:09:18;1159
2021-10-14 23:56:48;2202
